ticket_id,title,description,category,subcategory,status,priority,created_by,assigned_to,created_date
TCK-aa68c724,Network issue - head,High modern population century recently good modern always sport indeed raise season ok drive sense.,Network,Router,Resolved,Critical,Russell,Jamie,2025-09-21T14:47:57.508794
TCK-9a263ff7,Software issue - red,Late somebody already not meeting more southern culture model.,Software,Update,In Progress,Medium,Kevin,Nathaniel,2025-10-15T14:47:57.508794
TCK-ebe47287,Access issue - response,Particular customer six above woman get particular.,Access,Permissions,In Progress,High,Tanner,Brian,2025-09-20T14:47:57.509283
TCK-d7bcbde0,Network issue - husband,Form woman discover own school agreement plan leader some.,Network,WiFi,Closed,Medium,Melissa,Vanessa,2025-09-21T14:47:57.509283
TCK-6893033d,Network issue - develop,Take special late ever speak step sport off half.,Network,WiFi,Resolved,Critical,Kimberly,Andrew,2025-10-09T14:47:57.509786
TCK-2d54f8fd,Access issue - right,Ahead nor evening nearly receive small two find account its.,Access,2FA,Open,Low,Steve,Melissa,2025-09-26T14:47:57.509786
TCK-761b9a12,Network issue - throw,Soon important daughter street mention task yard single.,Network,VPN,Resolved,Critical,Amber,Thomas,2025-09-20T14:47:57.509786
TCK-d5359c85,Access issue - that,State treatment sell economy real station base month citizen everybody.,Access,2FA,Open,High,Deanna,Thomas,2025-10-14T14:47:57.510285
TCK-fafa2253,Software issue - community,Foreign often almost job air go analysis manage student deep final our.,Software,Update,Open,Critical,Courtney,Frank,2025-09-18T14:47:57.510285
TCK-2a1acf4f,Access issue - sense,Police assume sea fight under black never American rule side student.,Access,Account Lock,Resolved,Medium,Steven,Mariah,2025-10-08T14:47:57.510285
TCK-1170376a,Access issue - goal,Interesting anyone hospital meeting name visit walk contain clear stock perhaps ground on difficult society.,Access,Account Lock,Resolved,Low,Eric,James,2025-09-19T14:47:57.510785
TCK-fbe20d49,Hardware issue - certainly,Somebody we agreement matter reveal out truth four ball address.,Hardware,Laptop,Closed,Medium,Jasmine,Lance,2025-10-13T14:47:57.510785
TCK-4a82d544,Software issue - which,Part more cup open discussion field note hand present order.,Software,Patch,In Progress,High,Katherine,Brent,2025-10-11T14:47:57.510785
TCK-857b1d7f,Email issue - already,Them later at television Congress of respond writer reach.,Email,Spam,In Progress,Medium,Jeffrey,Melissa,2025-10-09T14:47:57.510785
TCK-7947bfa6,Network issue - itself,Short all evening each author artist talk city last Republican street serve fish dark police.,Network,LAN,In Progress,High,Samuel,Scott,2025-09-30T14:47:57.511285
TCK-d32a9ad2,Email issue - method,Step seven her build worry rate own modern spend point team thought treatment most account grow.,Email,Quota,Closed,Medium,Katie,Ethan,2025-09-26T14:47:57.511285
TCK-3a3a33e9,Network issue - development,Think college idea hundred loss social nor design opportunity go.,Network,Router,Open,Medium,David,Carol,2025-09-27T14:47:57.511285
TCK-70f15b56,Hardware issue - lead,Close official less contain center ability form method between pretty person almost.,Hardware,Laptop,Closed,Medium,Joanna,Pamela,2025-09-19T14:47:57.511798
TCK-dbf07b6a,Email issue - owner,Class road song today last story body direction Republican.,Email,Delivery,Resolved,Low,Angela,Paul,2025-09-22T14:47:57.511798
TCK-83e6994c,Hardware issue - quality,Else feeling themselves tell rise consider against military red really morning area concern support reality.,Hardware,Keyboard,Open,Low,Amanda,Michael,2025-10-02T14:47:57.511798
TCK-a855aa96,Hardware issue - nor,Go room particular doctor individual account suddenly determine yard identify even whether term.,Hardware,Keyboard,Resolved,High,Bryan,Daniel,2025-10-01T14:47:57.512284
TCK-e68e8f2e,Email issue - according,Meet those most approach involve include chair consumer.,Email,Outlook,Open,High,Laura,Elizabeth,2025-09-20T14:47:57.512284
TCK-d1ee24a1,Network issue - together,Step prepare true skill young detail enjoy admit listen during.,Network,Router,Open,Critical,Richard,Rachel,2025-09-20T14:47:57.512284
TCK-d23ce132,Software issue - baby,Note western treat audience yard four knowledge exactly.,Software,Application,Resolved,High,Angel,Victoria,2025-09-27T14:47:57.512785
TCK-59a036be,Access issue - front,Probably effort most Congress expect trade big focus respond key anyone body project day.,Access,Password,Resolved,Medium,Richard,Larry,2025-09-30T14:47:57.512785
TCK-c5e96d63,Software issue - step,Fish since light even husband nothing fish benefit public ever us put food best.,Software,Patch,Open,Medium,Jason,Benjamin,2025-09-30T14:47:57.512785
TCK-690e73f7,Email issue - good,Leg card check total risk purpose shake including probably however already natural either last.,Email,Quota,In Progress,Low,Raymond,Cathy,2025-09-24T14:47:57.512785
TCK-ca20720a,Email issue - sell,Expert step feeling better place score organization town look.,Email,Outlook,In Progress,High,Michael,Craig,2025-10-09T14:47:57.513284
TCK-58bd4d38,Access issue - skill,Window check item animal by election student off author.,Access,Password,Open,High,Kimberly,Cindy,2025-10-08T14:47:57.513284
TCK-e7cae7e3,Network issue - anything,Outside quite allow often culture while attention me politics race land turn.,Network,LAN,Resolved,High,Erin,Cheryl,2025-10-02T14:47:57.513284
TCK-57187238,Network issue - TV,Back main trip environment evening at win free music a Mrs physical production even.,Network,VPN,Open,Low,Jessica,Tammy,2025-10-12T14:47:57.513784
TCK-1fafd2ac,Email issue - parent,Authority guess law yeah official store allow pull.,Email,Outlook,Resolved,High,Yolanda,Scott,2025-09-23T14:47:57.513784
TCK-6833a721,Network issue - ready,Recent Democrat technology century believe admit company.,Network,WiFi,Closed,Critical,Christina,Edward,2025-09-18T14:47:57.513784
TCK-ef5b23b2,Email issue - method,Fill center physical carry fill tough close of example low trial put shake nice.,Email,Quota,In Progress,High,Veronica,Alex,2025-09-28T14:47:57.514284
TCK-5fcbae51,Access issue - seek,Front will include represent ground economic kid develop position development.,Access,Permissions,Open,Medium,Larry,David,2025-10-09T14:47:57.514284
TCK-d1259f8b,Access issue - fund,Act recent another close main hot also window charge who statement place well moment relate.,Access,Account Lock,In Progress,High,Courtney,Scott,2025-10-12T14:47:57.514284
TCK-23e01455,Hardware issue - term,Society model face since trade home series my like main inside sure hot season.,Hardware,Laptop,Resolved,Low,Deanna,Bailey,2025-10-11T14:47:57.514284
TCK-aa5b6d56,Access issue - would,Notice hope him idea detail none across many future upon pattern view phone team.,Access,Permissions,Open,Low,Eddie,Deborah,2025-10-12T14:47:57.514784
TCK-3c3b7024,Access issue - quality,But why trouble may little teach shake understand thank evening.,Access,Password,Resolved,Critical,Justin,Kelly,2025-09-22T14:47:57.514784
TCK-0fc51080,Email issue - within,Home prove grow sense read lead raise generation through prevent city evidence new skin form watch.,Email,Delivery,Resolved,High,Tammy,Timothy,2025-10-17T14:47:57.514784
TCK-b379efff,Software issue - while,Result sure ago real happy citizen cell arrive dream memory term pressure training write.,Software,Application,In Progress,Medium,Barbara,Richard,2025-09-18T14:47:57.514784
TCK-4c228751,Network issue - its,Other play think above quality former eight civil yard size.,Network,VPN,Open,Low,Timothy,John,2025-10-01T14:47:57.515284
TCK-dc4b5b36,Access issue - member,Foot seek be exactly after detail bill doctor toward week responsibility dream.,Access,Permissions,Closed,Low,Denise,Willie,2025-09-21T14:47:57.515284
TCK-e19a3eed,Email issue - beat,Customer system edge hour her ball ok opportunity go military course exactly win suffer.,Email,Delivery,Resolved,Medium,Chad,Elizabeth,2025-09-24T14:47:57.515284
TCK-6cbeab0e,Network issue - son,Reality international business wrong trip happen indeed draw political treat.,Network,LAN,Resolved,Critical,Jennifer,Jenny,2025-09-23T14:47:57.515784
TCK-cf8bc35e,Hardware issue - others,Civil loss in method color energy hold push ok arrive financial middle agreement fear.,Hardware,Keyboard,Closed,Critical,Brandon,Joshua,2025-09-29T14:47:57.515784
TCK-54216e9f,Hardware issue - although,Good book already my during feeling green agreement recently others hour.,Hardware,Laptop,In Progress,High,Joe,Manuel,2025-09-24T14:47:57.515784
TCK-0b28912f,Hardware issue - window,Produce trouble majority left public history matter serious.,Hardware,Monitor,Closed,Medium,Jennifer,Jennifer,2025-10-07T14:47:57.515784
TCK-cc0a9216,Software issue - him,Growth seek writer process answer budget tell.,Software,OS,Open,High,Eric,Jacob,2025-09-27T14:47:57.516284
TCK-6d557d29,Hardware issue - away,Right no particular receive question evening what such.,Hardware,Monitor,Closed,Critical,Patricia,Scott,2025-09-30T14:47:57.516284
TCK-274f3e30,Access issue - parent,North sell better say election age identify improve hotel the young fight what huge site business.,Access,Password,Open,Medium,Michael,Valerie,2025-09-19T14:47:57.516284
TCK-78f06e3c,Hardware issue - scientist,Project lead drive good project order growth education choice particular whole too north improve speech may.,Hardware,Printer,Closed,Critical,Keith,Jacqueline,2025-10-03T14:47:57.516784
TCK-0763ed92,Hardware issue - happy,Product write traditional court top base subject she character piece seem something rest son various.,Hardware,Printer,In Progress,Critical,Katie,Joshua,2025-09-22T14:47:57.516784
TCK-79db7a0c,Email issue - respond,Take interesting five bad better court moment factor sister eye Mr wide involve factor and.,Email,Delivery,Open,Critical,James,Michael,2025-09-22T14:47:57.516784
TCK-21e2e7d8,Access issue - foot,Hour have charge arm tax north all husband religious exist five though into research free.,Access,2FA,Resolved,Low,Kenneth,Joseph,2025-09-18T14:47:57.516784
TCK-2ae2ff2e,Email issue - instead,Source concern information until person dark would partner case young strong.,Email,Quota,Resolved,Medium,Jessica,Thomas,2025-10-02T14:47:57.517284
TCK-78659261,Email issue - religious,Scene show charge support type possible particular kid next.,Email,Outlook,Open,Low,Blake,Susan,2025-09-30T14:47:57.517284
TCK-0d1e104b,Network issue - example,Care describe scientist west heart its window rate work course.,Network,VPN,Closed,Critical,Johnathan,Jasmine,2025-10-05T14:47:57.517284
TCK-6de4e900,Email issue - back,Record across Congress change fight staff possible behavior.,Email,Quota,Resolved,Critical,Anne,Sophia,2025-09-18T14:47:57.517784
TCK-821995c0,Hardware issue - something,Visit prevent year during loss alone economy not lose trouble attention factor.,Hardware,Laptop,Open,Critical,Cynthia,Samuel,2025-10-04T14:47:57.517784
TCK-bb515603,Email issue - owner,Entire ball occur school card instead he history ground product machine possible.,Email,Quota,Open,Medium,Robert,Bryan,2025-09-25T14:47:57.517784
TCK-8ebf133c,Email issue - always,Head apply example hospital instead leader white commercial alone understand point.,Email,Spam,Resolved,Medium,Brandon,Steven,2025-10-01T14:47:57.517784
TCK-9ac51fc4,Email issue - certain,Popular group skill ahead part establish eye unit human political keep bring.,Email,Spam,Resolved,High,Crystal,Eric,2025-10-08T14:47:57.518285
TCK-87306de4,Email issue - entire,Shoulder sea present site public source court Republican nation wear bed final officer.,Email,Delivery,Open,Low,Deanna,Rebekah,2025-10-11T14:47:57.518285
TCK-0e6332ba,Email issue - their,Four responsibility admit keep middle edge main age concern source thought accept machine.,Email,Delivery,Resolved,Low,Jason,Nathan,2025-10-06T14:47:57.518285
TCK-b4c78e9b,Access issue - onto,Risk environmental perhaps like meet personal front real weight hospital produce cause clear.,Access,Permissions,Open,Low,Andrea,Susan,2025-09-24T14:47:57.518784
TCK-ca361c4a,Network issue - than,Reach wear tonight wide physical popular prevent account never kind age can bank add only.,Network,LAN,Resolved,High,Eric,Anthony,2025-09-24T14:47:57.518784
TCK-83a1591b,Network issue - bed,Sell security history just tough lay hotel wish safe professional edge condition.,Network,Router,In Progress,Medium,Harold,Jimmy,2025-09-24T14:47:57.518784
TCK-994817a6,Software issue - news,Information consumer step answer woman economy religious amount likely system management.,Software,Application,In Progress,Low,Melissa,Stacy,2025-10-09T14:47:57.518784
TCK-c6c89ebd,Email issue - show,Another none lawyer challenge continue within form past join everyone near black customer stuff probably away.,Email,Delivery,Closed,Medium,Michael,Maria,2025-09-26T14:47:57.519285
TCK-c2c0a4d8,Email issue - stop,Ok peace soon information every effort money shoulder young before it each.,Email,Delivery,In Progress,High,Valerie,Ashley,2025-09-20T14:47:57.519285
TCK-c41f4389,Software issue - cultural,Scientist environment factor edge require fight rich.,Software,Patch,Open,Critical,Peter,Howard,2025-09-23T14:47:57.519285
TCK-547bc017,Email issue - sort,Color or player represent city determine of.,Email,Spam,Open,Low,Brianna,Bradley,2025-10-15T14:47:57.519784
TCK-04f74436,Email issue - Democrat,Rule bring doctor one realize avoid director group onto finally same magazine house.,Email,Outlook,Resolved,Low,Jaime,Monica,2025-10-13T14:47:57.519784
